Date,Close
2025-01-02,24.8949
2025-01-03,24.2678
2025-01-06,24.019
2025-01-07,23.7303
2025-01-08,24.0687
2025-01-10,24.1583
2025-01-13,23.7801
2025-01-14,24.3972
2025-01-15,24.8252
2025-01-16,24.9347
2025-01-17,25.7311
2025-01-21,25.4822
2025-01-22,25.1338
2025-01-23,25.4922
2025-01-24,25.303
2025-01-27,25.5618
2025-01-28,27.6422
2025-01-29,27.7816
2025-01-30,28.3589
2025-01-31,27.5427
2025-02-03,26.9255
2025-02-04,26.9654
2025-02-05,27.0649
2025-02-06,27.3137
2025-02-07,26.6269
2025-02-10,25.9799
2025-02-11,25.4922
2025-02-12,25.7709
2025-02-13,25.741
2025-02-14,26.1093
2025-02-18,25.6116
2025-02-19,25.97
2025-02-20,24.447
2025-02-21,23.1132
2025-02-24,23.5213
2025-02-25,23.6308
2025-02-26,24.009
2025-02-27,23.3919
2025-02-28,23.8199
2025-03-03,23.153
2025-03-04,21.8092
2025-03-05,22.2372
2025-03-06,20.774
2025-03-07,20.545
2025-03-10,18.9922
2025-03-11,19.0121
2025-03-12,19.4103
2025-03-13,19.032
2025-03-14,19.8283
2025-03-17,20.7939
2025-03-18,20.0274
2025-03-19,20.9531
2025-03-20,21.1025
2025-03-21,20.8437
2025-03-24,21.3414
2025-03-25,21.1622
2025-03-26,20.8337
2025-03-27,20.6844
2025-03-28,19.7786
2025-03-31,19.4401
2025-04-01,19.3008
2025-04-02,19.9279
2025-04-03,17.2005
2025-04-04,16.4241
2025-04-07,16.3544
2025-04-08,16.6132
2025-04-09,19.5198
2025-04-10,17.519
2025-04-11,17.5588
2025-04-14,17.738
2025-04-15,17.9172
2025-04-16,17.7878
2025-04-17,17.9072
2025-04-21,17.1607
2025-04-22,17.8973
2025-04-23,18.395
2025-04-24,18.614
2025-04-25,18.5144
2025-04-28,18.7732
2025-04-29,18.6239
2025-04-30,18.2556
2025-05-01,18.5443
2025-05-02,19.48
2025-05-05,19.47
2025-05-06,19.4401
2025-05-07,19.5994
2025-05-08,20.1568
2025-05-09,20.0971
2025-05-12,22.0282
2025-05-13,22.6354
2025-05-14,22.8842
2025-05-15,22.8942
2025-05-16,23.2824
2025-05-19,23.2824
2025-05-20,22.7946
2025-05-21,21.9386
2025-05-22,22.3268
2025-05-23,22.1476
2025-05-27,23.4914
2025-05-28,22.8942
2025-05-29,23.0534
2025-05-30,23.1132
2025-06-02,23.4317
2025-06-03,23.8199
2025-06-04,23.7204
2025-06-05,23.9095
2025-06-06,24.1683
2025-06-09,24.0986
2025-06-10,24.3972
2025-06-11,23.7602
2025-06-12,23.4615
2025-06-13,22.3069
2025-06-16,23.7303
2025-06-17,23.1729
2025-06-18,23.5014
2025-06-20,23.6606
2025-06-23,23.9294
2025-06-24,25.5817
2025-06-25,25.3628
2025-06-26,26.0496
2025-06-27,27.1346
2025-06-30,27.9906
2025-07-01,28.5082
2025-07-02,29.5136
2025-07-03,29.8221
2025-07-07,29.1751
2025-07-08,28.7073
2025-07-09,28.6973
2025-07-10,28.9661
