Date,Close
2025-01-02,249.3784
2025-01-03,251.2443
2025-01-06,248.7148
2025-01-07,252.0523
2025-01-08,254.1202
2025-01-10,252.2158
2025-01-13,259.8718
2025-01-14,256.8998
2025-01-15,258.6695
2025-01-16,259.1408
2025-01-17,261.7184
2025-01-21,264.3154
2025-01-22,262.9977
2025-01-23,267.2681
2025-01-24,264.9021
2025-01-27,272.1445
2025-01-28,269.5957
2025-01-29,270.923
2025-01-30,273.1736
2025-01-31,274.5202
2025-02-03,277.8384
2025-02-04,277.9827
2025-02-05,296.0551
2025-02-06,286.4082
2025-02-07,282.3301
2025-02-10,283.5323
2025-02-11,285.3309
2025-02-12,283.7921
2025-02-13,285.6291
2025-02-14,282.3034
2025-02-18,283.8935
2025-02-19,285.3188
2025-02-20,288.8675
2025-02-21,293.793
2025-02-24,300.2988
2025-02-25,306.0291
2025-02-26,297.0605
2025-02-27,296.5175
2025-02-28,298.6893
2025-03-03,301.3266
2025-03-04,302.6937
2025-03-05,306.9405
2025-03-06,308.1525
2025-03-07,314.9783
2025-03-10,317.4023
2025-03-11,309.1899
2025-03-12,302.9943
2025-03-13,303.13
2025-03-14,304.1675
2025-03-17,307.5223
2025-03-18,308.9572
2025-03-19,306.1454
2025-03-20,305.457
2025-03-21,306.4266
2025-03-24,304.8171
2025-03-25,297.5258
2025-03-26,296.4109
2025-03-27,296.469
2025-03-28,297.6132
2025-03-31,302.0732
2025-04-01,297.5841
2025-04-02,296.4012
2025-04-03,300.4249
2025-04-04,285.4352
2025-04-07,280.8781
2025-04-08,271.735
2025-04-09,282.2356
2025-04-10,272.85
2025-04-11,277.281
2025-04-14,284.9795
2025-04-15,286.3175
2025-04-16,274.0426
2025-04-17,268.8553
2025-04-21,265.3551
2025-04-22,269.9315
2025-04-23,269.4468
2025-04-24,271.3277
2025-04-25,272.2973
2025-04-28,274.4789
2025-04-29,279.7825
2025-04-30,282.0707
2025-05-01,275.1479
2025-05-02,272.6657
2025-05-05,271.5411
2025-05-06,262.2137
2025-05-07,267.4494
2025-05-08,263.7747
2025-05-09,257.773
2025-05-12,266.4023
2025-05-13,262.2234
2025-05-14,254.3019
2025-05-15,263.4257
2025-05-16,266.4579
2025-05-19,269.8228
2025-05-20,269.0011
2025-05-21,265.4113
2025-05-22,265.9591
2025-05-23,265.7243
2025-05-27,273.3441
2025-05-28,272.317
2025-05-29,277.3448
2025-05-30,281.8834
2025-06-02,282.1671
2025-06-03,283.243
2025-06-04,280.7389
2025-06-05,280.827
2025-06-06,283.9864
2025-06-09,283.644
2025-06-10,287.0186
2025-06-11,285.4341
2025-06-12,290.7943
2025-06-13,288.7696
2025-06-16,289.1021
2025-06-17,283.7125
2025-06-18,283.3017
2025-06-20,283.0082
2025-06-23,266.4873
2025-06-24,271.4269
2025-06-25,274.2245
2025-06-26,273.0115
2025-06-27,271.0748
2025-06-30,273.1093
2025-07-01,284.1722
2025-07-02,290.3639
2025-07-03,291.7235
2025-07-07,286.5492
2025-07-08,290.5107
2025-07-09,290.0411
2025-07-10,293.807
2025-07-11,288.8185
2025-07-14,290.54
2025-07-15,286.1187
2025-07-16,292.4865
2025-07-17,291.7333
2025-07-18,288.3196
2025-07-21,289.4053
2025-07-22,299.0108
2025-07-23,302.4636
2025-07-24,301.8083
2025-07-25,299.8813
2025-07-28,294.7069
2025-07-29,296.9273
2025-07-30,294.7852
2025-07-31,288.6522
2025-08-01,290.3933
2025-08-04,295.3427
2025-08-05,293.5233
2025-08-06,278.4501
2025-08-07,278.4794
2025-08-08,281.9323
2025-08-11,278.8609
2025-08-12,278.7533
2025-08-13,283.0082
2025-08-14,283.9473
2025-08-15,289.9922
2025-08-18,286.2263
2025-08-19,289.0923
2025-08-20,289.9727
2025-08-21,289.2977
2025-08-22,289.633
2025-08-25,284.4561
2025-08-26,285.5506
2025-08-27,283.963
2025-08-28,281.6358
2025-08-29,283.7066
2025-09-02,282.9276
2025-09-03,279.9003
2025-09-04,276.2025
2025-09-05,279.6933
2025-09-08,276.2913
2025-09-09,276.0743
2025-09-10,274.6346
2025-09-11,278.796
2025-09-12,272.5442
2025-09-15,270.5818
2025-09-16,269.2802
2025-09-17,270.8875
2025-09-18,271.9919
2025-09-19,281.4386
2025-09-22,282.0204
2025-09-23,282.8192
2025-09-24,275.3347
2025-09-25,267.4066
2025-09-26,269.1816
2025-09-29,270.1578
2025-09-30,278.2733
2025-10-01,294.3465
2025-10-02,293.2618
2025-10-03,293.745
2025-10-06,290.0274
2025-10-07,291.4277
2025-10-08,290.5204
2025-10-09,291.3192
2025-10-10,286.093
2025-10-13,288.3314
2025-10-14,289.7612
2025-10-15,293.1829
2025-10-16,291.6939
2025-10-17,294.6522
2025-10-20,299.1093
2025-10-21,296.9498
2025-10-22,291.8616
2025-10-23,288.8146
2025-10-24,287.7003
2025-10-27,287.1086
2025-10-28,288.0257
2025-10-29,287.7101
2025-10-30,287.9369
2025-10-31,294.2774
2025-11-03,292.1771
2025-11-04,292.5715
2025-11-05,315.4093
2025-11-06,311.1987
2025-11-07,315.7445
2025-11-10,319.1564
2025-11-11,333.7406
2025-11-12,331.6008
2025-11-13,331.3247
2025-11-14,332.0544
2025-11-17,336.9552
2025-11-18,339.2035
2025-11-19,337.6356
2025-11-20,331.3937
2025-11-21,335.2172
2025-11-24,331.9995
2025-11-25,338.7626
2025-11-26,342.1989
2025-11-28,343.0827
2025-12-01,335.1676
2025-12-02,336.0316
2025-12-03,343.043
2025-12-04,337.8192
2025-12-05,327.6199
2025-12-08,319.0195
2025-12-09,311.6902
2025-12-10,313.2097
2025-12-11,315.196
2025-12-12,315.5535
2025-12-15,323.0714
2025-12-16,324.4915
2025-12-17,323.7666
2025-12-18,322.1875
2025-12-19,325.1271
2025-12-22,329.1096
2025-12-23,329.2089
2025-12-24,331.6619
2025-12-26,330.6389
2025-12-29,327.3617
2025-12-30,326.4281
2025-12-31,325.0576
2026-01-02,325.3854
2026-01-05,318.513
2026-01-06,327.8979
2026-01-07,339.289
2026-01-08,327.8383
2026-01-09,323.856
2026-01-12,323.2998
2026-01-13,322.0683
2026-01-14,326.7062
2026-01-15,327.7589
2026-01-16,328.1363
2026-01-20,328.7222
2026-01-21,341.2355
2026-01-22,344.6816
2026-01-23,342.3776
2026-01-26,347.2836
2026-01-27,348.9024
2026-01-28,339.865
2026-01-29,340.5801
2026-01-30,339.5274
2026-02-02,342.3081
2026-02-03,336.26
2026-02-04,363.68
2026-02-05,365.269
2026-02-06,381.6753
2026-02-09,373.2338
2026-02-10,362.1407
2026-02-11,364.0574
2026-02-12,363.68
2026-02-13,369.19
2026-02-17,373.36
2026-02-18,379.73
2026-02-19,375.5
2026-02-20,374.75
2026-02-23,379.42
2026-02-24,382.87
2026-02-25,384.33
2026-02-26,379.33
2026-02-27,388.16
2026-03-02,385.7
2026-03-03,377.0
2026-03-04,379.27
2026-03-05,367.6
2026-03-06,369.53
2026-03-09,376.97
2026-03-10,375.43
2026-03-11,377.64
2026-03-12,367.79
2026-03-13,366.21
2026-03-16,366.25
2026-03-17,361.13
2026-03-18,351.48
2026-03-19,349.92
2026-03-20,347.8
2026-03-23,349.77
2026-03-24,348.43
2026-03-25,353.93
2026-03-26,353.16
2026-03-27,348.77
2026-03-30,349.0
2026-03-31,351.85
2026-04-01,353.28
2026-04-02,347.94
2026-04-06,342.57
2026-04-07,340.0
2026-04-08,349.81
2026-04-09,355.6
2026-04-10,351.02
2026-04-13,349.82
2026-04-14,350.95
2026-04-15,348.22
2026-04-16,349.39
2026-04-17,355.3
2026-04-20,350.16
2026-04-21,344.86
2026-04-22,345.92
2026-04-23,348.62
