Date,Close
2025-01-02,43.0441
2025-01-03,43.5495
2025-01-06,44.1229
2025-01-07,44.7837
2025-01-08,44.9101
2025-01-10,43.841
2025-01-13,43.7924
2025-01-14,44.4922
2025-01-15,45.7751
2025-01-16,45.328
2025-01-17,45.2211
2025-01-21,45.3474
2025-01-22,44.5019
2025-01-23,45.085
2025-01-24,45.2114
2025-01-27,45.7653
2025-01-28,45.5224
2025-01-29,45.4349
2025-01-30,45.4057
2025-01-31,44.9976
2025-02-03,44.9101
2025-02-04,45.396
2025-02-05,45.7848
2025-02-06,46.397
2025-02-07,46.0666
2025-02-10,45.3571
2025-02-11,45.4738
2025-02-12,44.9101
2025-02-13,45.0267
2025-02-14,45.639
2025-02-18,45.2211
2025-02-19,44.7157
2025-02-20,44.0257
2025-02-21,43.5495
2025-02-24,43.2093
2025-02-25,42.7039
2025-02-26,42.7039
2025-02-27,42.8789
2025-02-28,44.8032
2025-03-03,44.2784
2025-03-04,41.4697
2025-03-05,41.1004
2025-03-06,40.2937
2025-03-07,40.4893
2025-03-10,38.9538
2025-03-11,38.7387
2025-03-12,39.0321
2025-03-13,38.7974
2025-03-14,39.9905
2025-03-17,40.5284
2025-03-18,40.7338
2025-03-19,41.2815
2025-03-20,41.5455
2025-03-21,41.5358
2025-03-24,42.1226
2025-03-25,42.3279
2025-03-26,41.8781
2025-03-27,41.6238
2025-03-28,40.3426
2025-03-31,40.812
2025-04-01,40.5773
2025-04-02,40.9294
2025-04-03,36.4013
2025-04-04,33.6335
2025-04-07,34.7973
2025-04-08,34.2594
2025-04-09,36.3328
2025-04-10,35.0614
2025-04-11,35.1592
2025-04-14,35.8634
2025-04-15,37.1543
2025-04-16,36.5088
2025-04-17,36.5871
2025-04-21,36.1079
2025-04-22,37.4771
2025-04-23,37.8976
2025-04-24,38.7093
2025-04-25,38.8169
2025-04-28,38.9049
2025-04-29,39.1103
2025-04-30,39.0027
2025-05-01,39.2864
2025-05-02,40.1666
2025-05-05,40.2155
2025-05-06,39.9416
2025-05-07,40.0296
2025-05-08,40.6849
2025-05-09,40.8707
2025-05-12,42.4062
2025-05-13,43.306
2025-05-14,43.7558
2025-05-15,43.4038
2025-05-16,43.7069
2025-05-19,43.7852
2025-05-20,43.7069
2025-05-21,42.2986
2025-05-22,42.3573
2025-05-23,42.2497
2025-05-27,43.2473
2025-05-28,43.0908
2025-05-29,43.2668
2025-05-30,43.1593
2025-06-02,43.1104
2025-06-03,43.6678
2025-06-04,43.3842
2025-06-05,43.4038
2025-06-06,44.24
2025-06-09,44.1416
2025-06-10,44.358
2025-06-11,44.0038
2025-06-12,43.8956
2025-06-13,43.3742
2025-06-16,43.689
2025-06-17,43.512
2025-06-18,44.3285
2025-06-20,44.7614
2025-06-23,45.5484
2025-06-24,45.9025
2025-06-25,46.0894
2025-06-26,46.6895
2025-06-27,46.3551
2025-06-30,46.5518
2025-07-01,47.3683
2025-07-02,47.9192
2025-07-03,48.1357
