Date,Close
2024-01-02,368.08551025390625
2024-01-03,369.55194091796875
2024-01-04,368.0952453613281
2024-01-05,371.0668029785156
2024-01-08,373.33929443359375
2024-01-09,365.0555725097656
2024-01-10,367.0755615234375
2024-01-11,367.3473815917969
2024-01-12,365.53143310546875
2024-01-16,362.6860656738281
2024-01-17,361.31671142578125
2024-01-18,364.0553283691406
2024-01-19,370.6492919921875
2024-01-22,375.93218994140625
2024-01-23,376.6022644042969
2024-01-24,378.21435546875
2024-01-25,380.0788879394531
2024-01-26,380.0982971191406
2024-01-29,381.7589111328125
2024-01-30,382.1862487792969
2024-01-31,375.6602783203125
2024-02-01,374.8736267089844
2024-02-02,379.4088134765625
2024-02-05,378.8067321777344
2024-02-06,376.84503173828125
2024-02-07,380.05950927734375
2024-02-08,384.7565002441406
2024-02-09,386.81268310546875
2024-02-12,387.2317199707031
2024-02-13,379.9425354003906
2024-02-14,381.375
2024-02-15,387.67987060546875
2024-02-16,387.65069580078125
2024-02-20,386.6567077636719
2024-02-21,385.2729187011719
2024-02-22,393.0395812988281
2024-02-23,396.73297119140625
2024-02-26,397.5222473144531
2024-02-27,398.28240966796875
2024-02-28,400.1631164550781
2024-02-29,396.966796875
2024-03-01,400.1143798828125
2024-03-04,401.8587646484375
2024-03-05,402.0633544921875
2024-03-06,404.8699035644531
2024-03-07,402.2485046386719
2024-03-08,401.4981689453125
2024-03-11,401.1863708496094
2024-03-12,402.4531555175781
2024-03-13,406.1172180175781
2024-03-14,403.3887023925781
2024-03-15,408.78729248046875
2024-03-18,413.5331115722656
2024-03-19,418.0449523925781
2024-03-20,420.1303405761719
2024-03-21,424.613037109375
2024-03-22,419.18511962890625
2024-03-25,420.5006408691406
2024-03-26,420.2180480957031
2024-03-27,424.8566589355469
2024-03-28,427.2538757324219
2024-04-01,423.7359619140625
2024-04-02,422.1475524902344
2024-04-03,425.0904846191406
2024-04-04,417.947509765625
2024-04-05,423.7164306640625
2024-04-08,424.6519470214844
2024-04-09,418.629638671875
2024-04-10,415.11175537109375
2024-04-11,411.7010498046875
2024-04-12,403.1451110839844
2024-04-15,400.6893310546875
2024-04-16,400.3677673339844
2024-04-17,401.2642822265625
2024-04-18,402.1024169921875
2024-04-19,406.37060546875
2024-04-22,410.629150390625
2024-04-23,397.28839111328125
2024-04-24,402.32647705078125
2024-04-25,400.42620849609375
2024-04-26,399.5491943359375
2024-04-29,405.7274475097656
2024-04-30,401.2837829589844
2024-05-01,402.8916931152344
2024-05-02,405.8541564941406
2024-05-03,409.717041015625
2024-05-06,415.5945739746094
2024-05-07,415.5066223144531
2024-05-08,416.5530090332031
2024-05-09,420.55291748046875
2024-05-10,423.99530029296875
2024-05-13,422.4207763671875
2024-05-14,425.7360534667969
2024-05-15,429.70660400390625
2024-05-16,426.3717956542969
2024-05-17,424.5527038574219
2024-05-20,423.5552673339844
2024-05-21,424.5135803222656
2024-05-22,428.33746337890625
2024-05-23,424.5820617675781
2024-05-24,431.2518005371094
2024-05-28,425.384033203125
2024-05-29,418.5480651855469
2024-05-30,421.0223083496094
2024-05-31,426.98785400390625
2024-06-03,421.5406188964844
2024-06-04,415.1936340332031
2024-06-05,418.22528076171875
2024-06-06,416.1324768066406
2024-06-07,417.2278137207031
2024-06-10,419.02728271484375
2024-06-11,412.7193908691406
2024-06-12,418.8707580566406
2024-06-13,417.50164794921875
2024-06-14,414.51885986328125
2024-06-17,423.0173034667969
2024-06-18,427.437744140625
2024-06-20,432.4742126464844
2024-06-21,431.1637878417969
2024-06-24,430.64544677734375
2024-06-25,428.4743957519531
2024-06-26,424.31805419921875
2024-06-27,420.85601806640625
2024-06-28,417.7754821777344
2024-07-01,416.6997375488281
2024-07-02,424.3082580566406
2024-07-03,424.43536376953125
2024-07-05,422.62615966796875
2024-07-08,417.6483459472656
2024-07-09,423.74102783203125
2024-07-10,430.88995361328125
2024-07-11,430.12713623046875
2024-07-12,436.4349670410156
2024-07-15,435.9753112792969
2024-07-16,419.5944519042969
2024-07-17,412.2695617675781
2024-07-18,408.7782287597656
2024-07-19,401.8347473144531
2024-07-22,410.75372314453125
2024-07-23,412.1033020019531
2024-07-24,414.9002380371094
2024-07-25,431.9364013671875
2024-07-26,429.853271484375
2024-07-29,422.5283508300781
2024-07-30,422.35235595703125
2024-07-31,420.59197998046875
2024-08-01,409.1400451660156
2024-08-02,393.7371520996094
2024-08-05,384.3140869140625
2024-08-06,388.27960205078125
2024-08-07,385.49200439453125
2024-08-08,393.1482238769531
2024-08-09,397.5260314941406
2024-08-12,397.0843505859375
2024-08-13,400.7357482910156
2024-08-14,412.1317443847656
2024-08-15,416.25439453125
2024-08-16,423.4394836425781
2024-08-19,427.3166809082031
2024-08-20,426.0308532714844
2024-08-21,425.6185302734375
2024-08-22,425.7069091796875
2024-08-23,431.57666015625
2024-08-26,433.2552185058594
2024-08-27,431.233154296875
2024-08-28,431.3804016113281
2024-08-29,434.8060607910156
2024-08-30,441.15679931640625
2024-09-03,433.814697265625
2024-09-04,434.7471618652344
2024-09-05,431.4490966796875
2024-09-06,422.2419738769531
2024-09-09,428.30804443359375
2024-09-10,426.06024169921875
2024-09-11,427.7387390136719
2024-09-12,427.35595703125
2024-09-13,432.2735900878906
2024-09-16,436.9360656738281
2024-09-17,443.8953857421875
2024-09-18,443.011962890625
2024-09-19,455.1932678222656
2024-09-20,452.12091064453125
2024-09-23,453.5540771484375
2024-09-24,454.83990478515625
2024-09-25,454.5552062988281
2024-09-26,458.893798828125
2024-09-27,459.9833068847656
2024-09-30,461.1513977050781
2024-10-01,464.4200439453125
2024-10-02,471.4873046875
2024-10-03,470.7020263671875
2024-10-04,477.9656677246094
2024-10-07,471.6933898925781
2024-10-08,474.8246154785156
2024-10-09,484.1495361328125
2024-10-10,482.3140563964844
2024-10-11,493.2389221191406
2024-10-14,495.0548400878906
2024-10-15,501.8080139160156
2024-10-16,508.03118896484375
2024-10-17,511.80035400390625
2024-10-18,513.5181274414062
2024-10-21,513.0077514648438
2024-10-22,509.9844665527344
2024-10-23,510.877685546875
2024-10-24,494.9173583984375
2024-10-25,495.18243408203125
2024-10-28,503.93804931640625
2024-10-29,506.7944030761719
2024-10-30,504.56622314453125
2024-10-31,500.8951416015625
2024-11-01,497.8326416015625
2024-11-04,498.7088317871094
2024-11-05,505.9543151855469
2024-11-06,558.602294921875
2024-11-07,539.0906982421875
2024-11-08,543.4025268554688
2024-11-11,555.2256469726562
2024-11-12,552.5775756835938
2024-11-13,551.1796264648438
2024-11-14,552.8040161132812
2024-11-15,553.68994140625
2024-11-18,556.24951171875
2024-11-19,553.8080444335938
2024-11-20,552.6661376953125
2024-11-21,561.3389892578125
2024-11-22,563.170166015625
2024-11-25,561.3389892578125
2024-11-26,565.0799560546875
2024-11-27,563.0126342773438
2024-11-29,565.04052734375
2024-12-02,556.5743408203125
2024-12-03,556.9188232421875
2024-12-04,552.685791015625
2024-12-05,556.4169311523438
2024-12-06,552.813720703125
2024-12-09,545.2139282226562
2024-12-10,537.8404541015625
2024-12-11,542.2310180664062
2024-12-12,539.3072509765625
2024-12-13,541.2072143554688
2024-12-16,541.6796875
2024-12-17,533.4301147460938
2024-12-18,515.7789916992188
2024-12-19,517.58056640625
2024-12-20,523.8416137695312
2024-12-23,525.9187622070312
2024-12-24,530.3980712890625
2024-12-26,533.9519653320312
2024-12-27,527.6119995117188
2024-12-30,522.2861938476562
2024-12-31,524.1467895507812
2025-01-02,521.7152099609375
2025-01-03,527.5037841796875
2025-01-06,522.552001953125
2025-01-07,520.6028442382812
2025-01-08,526.60791015625
2025-01-10,507.4604797363281
2025-01-13,509.5377197265625
2025-01-14,518.4764404296875
2025-01-15,528.891845703125
2025-01-16,537.9290161132812
2025-01-17,543.599365234375
2025-01-21,550.0474853515625
2025-01-22,552.7940673828125
2025-01-23,554.6448364257812
2025-01-24,554.812255859375
2025-01-27,552.646484375
2025-01-28,562.9436645507812
2025-01-29,566.1825561523438
2025-01-30,539.317138671875
2025-01-31,534.90673828125
2025-02-03,528.7638549804688
2025-02-04,527.0706787109375
2025-02-05,529.9156494140625
2025-02-06,533.2234497070312
2025-02-07,530.2208251953125
2025-02-10,522.3828125
2025-02-11,522.0077514648438
2025-02-12,520.0925903320312
2025-02-13,532.8071899414062
2025-02-14,538.9176635742188
2025-02-18,540.0331420898438
2025-02-19,542.3826293945312
2025-02-20,534.0609130859375
2025-02-21,523.6661376953125
2025-02-24,524.2090454101562
2025-02-25,515.2951049804688
2025-02-26,518.5230712890625
2025-02-27,519.3128051757812
2025-02-28,530.3985595703125
2025-03-03,525.087646484375
2025-03-04,491.77117919921875
2025-03-05,502.5509033203125
2025-03-06,496.4897766113281
2025-03-07,492.92608642578125
2025-03-10,474.1998291015625
2025-03-11,471.9095764160156
2025-03-12,474.28863525390625
2025-03-13,466.22357177734375
2025-03-14,479.58966064453125
2025-03-17,486.3813171386719
2025-03-18,482.6498107910156
2025-03-19,492.6201171875
2025-03-20,486.74652099609375
