Date,Close
2024-01-02,90.16999816894531
2024-01-03,84.48999786376953
2024-01-04,83.58999633789062
2024-01-05,83.4800033569336
2024-01-08,84.55999755859375
2024-01-09,82.26000213623047
2024-01-10,82.91999816894531
2024-01-11,83.5999984741211
2024-01-12,80.87999725341797
2024-01-16,80.79000091552734
2024-01-17,78.86000061035156
2024-01-18,79.01000213623047
2024-01-19,79.0
2024-01-22,80.0
2024-01-23,81.63999938964844
2024-01-24,83.08000183105469
2024-01-25,84.5199966430664
2024-01-26,86.04000091552734
2024-01-29,87.44000244140625
2024-01-30,86.72000122070312
2024-01-31,81.33000183105469
2024-02-01,83.5
2024-02-02,83.5
2024-02-05,82.2300033569336
2024-02-06,84.19000244140625
2024-02-07,82.0199966430664
2024-02-08,81.29000091552734
2024-02-09,82.0199966430664
2024-02-12,83.77999877929688
2024-02-13,79.08999633789062
2024-02-14,79.13999938964844
2024-02-15,79.41000366210938
2024-02-16,78.95999908447266
2024-02-20,77.76000213623047
2024-02-21,77.62999725341797
2024-02-22,77.80000305175781
2024-02-23,77.2300033569336
2024-02-26,77.5199966430664
2024-02-27,78.83000183105469
2024-02-28,78.7699966430664
2024-02-29,79.48999786376953
2024-03-01,79.05000305175781
2024-03-04,78.48999786376953
2024-03-05,79.43000030517578
2024-03-06,78.12999725341797
2024-03-07,78.7699966430664
2024-03-08,78.19000244140625
2024-03-11,78.51000213623047
2024-03-12,78.70999908447266
2024-03-13,79.72000122070312
2024-03-14,76.19999694824219
2024-03-15,77.23999786376953
2024-03-18,77.80999755859375
2024-03-19,77.91999816894531
2024-03-20,79.01000213623047
2024-03-21,80.55999755859375
2024-03-22,78.72000122070312
2024-03-25,79.08999633789062
2024-03-26,76.58999633789062
2024-03-27,78.63999938964844
2024-03-28,79.6500015258789
2024-04-01,78.79000091552734
2024-04-02,77.16000366210938
2024-04-03,77.56999969482422
2024-04-04,75.2699966430664
2024-04-05,74.7300033569336
2024-04-08,76.06999969482422
2024-04-09,78.93000030517578
2024-04-10,74.94999694824219
2024-04-11,75.7699966430664
2024-04-12,74.19000244140625
2024-04-15,73.01000213623047
2024-04-16,71.94000244140625
2024-04-17,69.3499984741211
2024-04-18,69.31999969482422
2024-04-19,69.62999725341797
2024-04-22,70.0999984741211
2024-04-23,70.25
2024-04-24,71.4000015258789
2024-04-25,70.12999725341797
2024-04-26,71.20999908447266
2024-04-29,72.41000366210938
2024-04-30,71.0
2024-05-01,69.75
2024-05-02,77.79000091552734
2024-05-03,80.81999969482422
2024-05-06,84.4000015258789
2024-05-07,83.0
2024-05-08,83.19999694824219
