Date,Close
2025-01-02,188.5583
2025-01-03,190.9074
2025-01-06,195.964
2025-01-07,194.5904
2025-01-08,193.0574
2025-01-10,191.1562
2025-01-13,190.131
2025-01-14,188.7872
2025-01-15,194.6501
2025-01-16,192.0222
2025-01-17,195.098
2025-01-21,197.1386
2025-01-22,197.4571
2025-01-23,197.0689
2025-01-24,199.2887
2025-01-27,190.9273
2025-01-28,194.4012
2025-01-29,194.5107
2025-01-30,199.9456
2025-01-31,203.0811
2025-02-03,200.304
2025-02-04,205.4303
2025-02-05,190.4495
2025-02-06,190.7183
2025-02-07,184.4871
2025-02-10,185.6119
2025-02-11,184.4672
2025-02-12,182.765
2025-02-13,185.2834
2025-02-14,184.3776
2025-02-18,182.9243
2025-02-19,184.4174
2025-02-20,183.7107
2025-02-21,178.8332
2025-02-24,178.4251
2025-02-25,174.6127
2025-02-26,171.9351
2025-02-27,167.7246
2025-02-28,169.4964
2025-03-03,166.2414
2025-03-04,170.1335
2025-03-05,172.2238
2025-03-06,171.5569
2025-03-07,173.0599
2025-03-10,165.2968
2025-03-11,163.4732
2025-03-12,166.5325
2025-03-13,162.1976
2025-03-14,164.9182
2025-03-17,163.7223
2025-03-18,160.1148
2025-03-19,163.3237
2025-03-20,162.2375
2025-03-21,163.4234
2025-03-24,167.1006
2025-03-25,169.9706
2025-03-26,164.4896
2025-03-27,161.6794
2025-03-28,153.7967
2025-03-31,154.1056
2025-04-01,156.5273
2025-04-02,156.4973
2025-04-03,150.1992
2025-04-04,145.0969
2025-04-07,146.2429
2025-04-08,144.2
2025-04-09,158.1616
2025-04-10,152.2919
2025-04-11,156.597
2025-04-14,158.5203
2025-04-15,155.7699
2025-04-16,152.8002
2025-04-17,150.6377
2025-04-21,147.1597
2025-04-22,150.9466
2025-04-23,154.8132
2025-04-24,158.7296
2025-04-25,161.4004
2025-04-28,160.055
2025-04-29,159.6066
2025-04-30,158.2513
2025-05-01,160.7426
2025-05-02,163.4632
2025-05-05,163.6426
2025-05-06,162.666
2025-05-07,150.8569
2025-05-08,153.7469
2025-05-09,152.2222
2025-05-12,157.9124
2025-05-13,158.9788
2025-05-14,164.7986
2025-05-15,163.3934
2025-05-16,165.6157
2025-05-19,165.9645
2025-05-20,163.4134
2025-05-21,167.9776
2025-05-22,170.2796
2025-05-23,167.8879
2025-05-27,172.3025
2025-05-28,171.7644
2025-05-29,171.2661
2025-05-30,171.1466
2025-06-02,168.4459
2025-06-03,165.6058
2025-06-04,167.4693
2025-06-05,167.6288
2025-06-06,173.0798
2025-06-09,175.694
2025-06-10,178.1983
2025-06-11,176.9511
2025-06-12,175.3048
2025-06-13,174.2772
2025-06-16,176.3724
2025-06-17,175.5543
2025-06-18,172.9302
2025-06-20,166.2652
2025-06-23,164.8185
2025-06-24,166.3949
2025-06-25,170.2961
2025-06-26,173.1497
2025-06-27,178.1285
2025-06-30,175.8336
2025-07-01,175.4445
2025-07-02,178.2382
2025-07-03,179.1262
2025-07-07,176.3924
2025-07-08,173.9678
2025-07-09,176.2228
2025-07-10,177.2205
2025-07-11,179.7848
2025-07-14,181.1517
2025-07-15,181.5907
2025-07-16,182.5585
2025-07-17,183.1671
2025-07-18,184.6438
2025-07-21,189.6725
2025-07-22,190.9097
2025-07-23,189.8022
2025-07-24,191.7378
2025-07-25,192.7455
2025-07-28,192.1469
