Date,Close
2025-01-02,99.6655
2025-01-03,100.7063
2025-01-06,100.0422
2025-01-07,100.1908
2025-01-08,101.6382
2025-01-10,101.0632
2025-01-13,101.658
2025-01-14,102.7286
2025-01-15,102.7781
2025-01-16,105.0284
2025-01-17,104.6319
2025-01-21,104.7707
2025-01-22,104.275
2025-01-23,104.3147
2025-01-24,105.078
2025-01-27,106.902
2025-01-28,104.1065
2025-01-29,102.2726
2025-01-30,104.5427
2025-01-31,103.7496
2025-02-03,104.622
2025-02-04,104.9888
2025-02-05,106.0112
2025-02-06,106.9841
2025-02-07,107.7882
2025-02-10,108.1158
2025-02-11,107.9569
2025-02-12,108.493
2025-02-13,110.121
2025-02-14,109.7935
2025-02-18,110.6571
2025-02-19,111.491
2025-02-20,110.8358
2025-02-21,110.8954
2025-02-24,111.7789
2025-02-25,113.933
2025-02-26,113.9529
2025-02-27,115.6504
2025-02-28,117.6756
2025-03-03,118.9959
2025-03-04,118.301
2025-03-05,118.7179
2025-03-06,117.8443
2025-03-07,117.7848
2025-03-10,118.7576
2025-03-11,117.0998
2025-03-12,116.4247
2025-03-13,117.0005
2025-03-14,117.338
2025-03-17,119.2043
2025-03-18,118.3208
2025-03-19,119.0058
2025-03-20,118.9264
2025-03-21,117.6557
2025-03-24,120.0978
2025-03-25,120.5048
2025-03-26,120.882
2025-03-27,122.0038
2025-03-28,122.0335
2025-03-31,123.4928
2025-04-01,123.2049
2025-04-02,123.3241
2025-04-03,123.5226
2025-04-04,114.1713
2025-04-07,111.8484
2025-04-08,111.5903
2025-04-09,115.7894
2025-04-10,116.4049
2025-04-11,117.9932
2025-04-14,120.0184
2025-04-15,118.6583
2025-04-16,117.9337
2025-04-17,116.3652
2025-04-21,112.5929
2025-04-22,116.7027
2025-04-23,117.338
2025-04-24,116.9013
2025-04-25,113.6055
2025-04-28,114.0422
2025-04-29,107.2025
2025-04-30,109.7935
2025-05-01,108.225
2025-05-02,109.7637
2025-05-05,109.5949
2025-05-06,109.5751
2025-05-07,110.399
2025-05-08,110.7167
2025-05-09,110.5082
2025-05-12,110.1007
2025-05-13,108.371
2025-05-14,107.6255
2025-05-15,109.9018
2025-05-16,111.1046
2025-05-19,111.3333
2025-05-20,111.7806
2025-05-21,110.3293
2025-05-22,109.7726
2025-05-23,110.1603
2025-05-27,111.4128
2025-05-28,110.21
2025-05-29,111.035
2025-05-30,112.2279
2025-06-02,112.7249
2025-06-03,111.9297
2025-06-04,110.5182
2025-06-05,109.375
2025-06-06,109.9118
2025-06-09,107.2179
2025-06-10,104.862
2025-06-11,103.858
2025-06-12,106.1642
2025-06-13,105.9853
2025-06-16,106.4923
2025-06-17,107.4764
2025-06-18,107.6454
2025-06-20,107.9933
2025-06-23,110.2597
2025-06-24,110.2895
2025-06-25,107.7348
2025-06-26,108.6195
2025-06-27,108.9277
2025-06-30,110.21
2025-07-01,108.2815
2025-07-02,107.1682
2025-07-03,108.0529
2025-07-07,107.1682
2025-07-08,106.6115
2025-07-09,107.4863
2025-07-10,107.1682
